-690.673157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,
Wavenumber,Female (1).txt Intensity,Female (10).txt Intensity,Female (11).txt Intensity,Female (12).txt Intensity,Female (13).txt Intensity,Female (14).txt Intensity,Female (15).txt Intensity,Female (16).txt Intensity,Female (17).txt Intensity,Female (18).txt Intensity,Female (19).txt Intensity,Female (2).txt Intensity,Female (20).txt Intensity,Female (21).txt Intensity,Female (22).txt Intensity,Female (23).txt Intensity,Female (24).txt Intensity,Female (25).txt Intensity,Female (26).txt Intensity,Female (27).txt Intensity,Female (28).txt Intensity,Female (29).txt Intensity,Female (3).txt Intensity,Female (30).txt Intensity,Female (4).txt Intensity,Female (5).txt Intensity,Female (6).txt Intensity,Female (7).txt Intensity,Female (8).txt Intensity,Female (9).txt Intensity,Male (1).txt Intensity,Male (10).txt Intensity,Male (11).txt Intensity,Male (12).txt Intensity,Male (13).txt Intensity,Male (14).txt Intensity,Male (15).txt Intensity,Male (16).txt Intensity,Male (17).txt Intensity,Male (18).txt Intensity,Male (19).txt Intensity,Male (2).txt Intensity,Male (20).txt Intensity,Male (21).txt Intensity,Male (22).txt Intensity,Male (23).txt Intensity,Male (24).txt Intensity,Male (25).txt Intensity,Male (26).txt Intensity,Male (27).txt Intensity,Male (28).txt Intensity,Male (29).txt Intensity,Male (3).txt Intensity,Male (30).txt Intensity,Male (4).txt Intensity,Male (5).txt Intensity,Male (6).txt Intensity,Male (7).txt Intensity,Male (8).txt Intensity,Male (9).txt Intensity,,Female (1).txt Intensity,Female (10).txt Intensity,Female (11).txt Intensity,Female (12).txt Intensity,Female (13).txt Intensity,Female (14).txt Intensity,Female (15).txt Intensity,Female (16).txt Intensity,Female (17).txt Intensity,Female (18).txt Intensity,Female (19).txt Intensity,Female (2).txt Intensity,Female (20).txt Intensity,Female (21).txt Intensity,Female (22).txt Intensity,Female (23).txt Intensity,Female (24).txt Intensity,Female (25).txt Intensity,Female (26).txt Intensity,Female (27).txt Intensity,Female (28).txt Intensity,Female (29).txt Intensity,Female (3).txt Intensity,Female (30).txt Intensity,Female (4).txt Intensity,Female (5).txt Intensity,Female (6).txt Intensity,Female (7).txt Intensity,Female (8).txt Intensity,Female (9).txt Intensity,Male (1).txt Intensity,Male (10).txt Intensity,Male (11).txt Intensity,Male (12).txt Intensity,Male (13).txt Intensity,Male (14).txt Intensity,Male (15).txt Intensity,Male (16).txt Intensity,Male (17).txt Intensity,Male (18).txt Intensity,Male (19).txt Intensity,Male (2).txt Intensity,Male (20).txt Intensity,Male (21).txt Intensity,Male (22).txt Intensity,Male (23).txt Intensity,Male (24).txt Intensity,Male (25).txt Intensity,Male (26).txt Intensity,Male (27).txt Intensity,Male (28).txt Intensity,Male (29).txt Intensity,Male (3).txt Intensity,Male (30).txt Intensity,Male (4).txt Intensity,Male (5).txt Intensity,Male (6).txt Intensity,Male (7).txt Intensity,Male (8).txt Intensity,Male (9).txt Intensity
1713.823242,-83.677719,-43.738171,-102.746445,55.649738,102.181427,139.11821,167.95639,246.844635,145.277283,99.76368,294.86911,227.080093,90.616936,377.034698,147.162262,317.275391,193.462448,146.285202,301.638123,284.128143,319.552887,290.814453,27.150215,378.259521,226.435745,140.289017,271.447937,9.273152,148.290512,509.733337,-136.341156,193.372269,87.659431,-125.071571,-25.380119,170.723892,-48.960098,13.765163,-134.023911,166.914291,-14.928975,128.089966,3.030318,15.03871,-26.296133,-0.883783,69.208801,-85.237732,-3.463597,-14.658427,-92.985939,40.809738,25.020683,34.366352,87.533852,-37.548298,36.986275,31.377611,30.03619,-144.697357,0.000000000,606.995438,646.934986,587.926712,746.322895,792.854584,829.791367,858.629547,937.517792,835.95044,790.436837,985.542267,917.75325,781.290093,1067.707855,837.835419,1007.948548,884.135605,836.958359,992.31128,974.8013,1010.226044,981.48761,717.823372,1068.932678,917.108902,830.962174,962.121094,699.946309,838.963669,1200.406494,554.332001,884.045426,778.332588,565.601586,665.293038,861.397049,641.713059,704.43832,556.649246,857.587448,675.744182,818.763123,693.703475,705.711867,664.377024,689.789374,759.881958,605.435425,687.20956,676.01473,597.687218,731.482895,715.69384,725.039509,778.207009,653.124859,727.659432,722.050768,720.709347,545.9758
1712.84668,89.919884,157.11174,153.473251,156.026489,145.834595,50.970882,330.326782,218.769226,157.299576,-198.954865,-76.615051,258.971893,45.802265,357.288239,304.796783,279.572205,329.163116,14.365829,168.609329,87.329689,-36.965626,83.076965,113.640144,103.408035,-17.12262,93.614891,287.154083,70.435516,226.468704,144.066498,75.903313,171.672409,96.894554,81.273827,-10.559544,-47.123779,0.613138,-95.753471,71.137688,-64.093697,42.424477,-74.518547,-28.356609,100.681999,11.032077,-111.120506,16.135988,50.986782,-65.39357,73.409218,68.88633,-22.486109,145.107605,116.31852,-64.349838,174.69574,62.860691,-81.95446,-92.571609,-20.629078,,780.593041,847.784897,844.146408,846.699646,836.507752,741.644039,1020.999939,909.442383,847.972733,491.718292,614.058106,949.64505,736.475422,1047.961396,995.46994,970.245362,1019.836273,705.038986,859.282486,778.002846,653.707531,773.750122,804.313301,794.081192,673.550537,784.288048,977.82724,761.108673,917.141861,834.739655,766.57647,862.345566,787.567711,771.946984,680.113613,643.549378,691.286295,594.919686,761.810845,626.57946,733.097634,616.15461,662.316548,791.355156,701.705234,579.552651,706.809145,741.659939,625.279587,764.082375,759.559487,668.187048,835.780762,806.991677,626.323319,865.368897,753.533848,608.718697,598.101548,670.044079
1711.869141,111.330299,18.77655,-155.681061,72.578445,-53.34399,102.927155,74.633286,313.193665,-51.610577,109.476044,54.623928,-96.811081,91.167244,-52.242989,11.026304,73.407433,191.989044,95.657181,275.802094,83.421371,117.87645,48.152222,125.657288,-13.740285,59.276577,26.719952,432.869385,62.271755,168.599457,21.459661,27.997553,-26.53371,-116.27359,-192.596237,-30.82687,3.472908,-27.777798,145.846207,40.113277,-2.994742,-34.249081,33.752674,232.2621,129.932648,-144.834778,-108.75264,-66.134613,63.635696,-143.678879,22.043173,85.684525,69.754288,-132.278915,-94.320969,-65.873932,-165.626923,56.341793,-144.687042,-16.765203,-4.08879,,802.003456,709.449707,534.992096,763.251602,637.329167,793.600312,765.306443,1003.866822,639.06258,800.149201,745.297085,593.862076,781.840401,638.430168,701.699461,764.08059,882.662201,786.330338,966.475251,774.094528,808.549607,738.825379,816.330445,676.932872,749.949734,717.393109,1123.542542,752.944912,859.272614,712.132818,718.67071,664.139447,574.399567,498.07692,659.846287,694.146065,662.895359,836.519364,730.786434,687.678415,656.424076,724.425831,922.935257,820.605805,545.838379,581.920517,624.538544,754.308853,546.994278,712.71633,776.357682,760.427445,558.394242,596.352188,624.799225,525.046234,747.01495,545.986115,673.907954,686.584367
1710.892578,47.778664,26.841682,131.164017,344.406219,41.112217,-217.089249,-0.869712,136.009827,-25.445366,295.503448,251.346863,23.370001,-62.793362,36.217335,-39.377354,-70.42421,-35.457588,175.625031,156.643661,277.730164,27.780106,49.308716,23.091436,131.36792,74.752869,130.051071,49.07692,51.940853,-38.531376,82.860405,-22.459507,-65.951805,-101.226349,-112.523064,64.026947,-63.694275,50.949284,-132.956696,-55.30286,213.320557,-35.697182,-110.265282,68.907486,202.083008,55.886871,169.732788,-107.838692,-9.635061,-26.465504,-98.911514,-2.236631,-28.38431,270.948822,-2.128235,-5.571148,51.8554,-124.59938,-116.580948,120.630226,-76.193626,,738.451821,717.514839,821.837174,1035.079376,731.785374,473.583908,689.803445,826.682984,665.227791,986.176605,942.02002,714.043158,627.879795,726.890492,651.295803,620.248947,655.215569,866.298188,847.316818,968.403321,718.453263,739.981873,713.764593,822.041077,765.426026,820.724228,739.750077,742.61401,652.141781,773.533562,668.21365,624.721352,589.446808,578.150093,754.700104,626.978882,741.622441,557.716461,635.370297,903.993714,654.975975,580.407875,759.580643,892.756165,746.560028,860.405945,582.834465,681.038096,664.207653,591.761643,688.436526,662.288847,961.621979,688.544922,685.102009,742.528557,566.073777,574.092209,811.303383,614.479531
1709.915039,167.25824,63.107048,19.077614,54.426369,214.422134,7.777477,84.85408,30.319693,122.892349,42.801865,-1.262566,107.103966,-78.393471,265.662415,67.466476,-184.221298,-154.869888,-78.248131,151.544434,131.137634,-82.107712,501.841217,-84.164345,264.950134,5.149553,-38.906948,25.886566,-35.68491,-6.272832,30.452938,45.116879,-0.364484,-29.715752,90.718643,24.629581,65.02285,0.832339,118.896126,-67.670021,51.341133,27.275284,201.208511,-75.876595,11.506246,-22.320539,-117.516663,8.888875,8.127813,1.98447,-93.773445,-133.169235,-99.6828,220.522964,-65.66481,-156.920654,-127.489746,-72.436737,-147.814529,115.840836,108.877785,,857.931397,753.780205,709.750771,745.099526,905.095291,698.450634,775.527237,720.99285,813.565506,733.475022,689.410591,797.777123,612.279686,956.335572,758.139633,506.451859,535.803269,612.425026,842.217591,821.810791,608.565445,1192.514374,606.508812,955.623291,695.82271,651.766209,716.559723,654.988247,684.400325,721.126095,735.790036,690.308673,660.957405,781.3918,715.302738,755.696007,691.505496,809.569283,623.003136,742.01429,717.948441,891.881668,614.796562,702.179403,668.352618,573.156494,699.562032,698.80097,692.657627,596.899712,557.503922,590.990357,911.196121,625.008347,533.752503,563.183411,618.23642,542.858628,806.513993,799.550942
1708.9375,-20.714279,52.544128,-132.519592,-110.917793,120.872871,2.744585,-75.575981,355.18399,42.291168,85.968269,-40.942524,-0.977793,162.219055,244.773972,-62.459049,-107.158485,-45.678162,-325.366272,268.489502,-120.286957,182.183792,269.261414,-35.297764,11.873494,153.3517,15.818067,-119.27224,204.137238,26.751749,-76.700165,166.355103,1.350705,-8.941229,23.139933,-60.461143,-7.097857,-35.987034,94.45768,102.136986,245.615601,42.096935,107.686127,-30.565119,-4.780046,-25.508631,-56.278427,-128.729645,15.054839,-7.32162,-5.479175,-33.719963,-93.219955,-25.947811,-11.460135,69.796074,44.302158,-92.797066,147.582153,-73.887222,4.302191,,669.958878,743.217285,558.153565,579.755364,811.546028,693.417742,615.097176,1045.857147,732.964325,776.641426,649.730633,689.695364,852.892212,935.447129,628.214108,583.514672,644.994995,365.306885,959.162659,570.3862,872.856949,959.934571,655.375393,702.546651,844.024857,706.491224,571.400917,894.810395,717.424906,613.972992,857.02826,692.023862,681.731928,713.81309,630.212014,683.5753,654.686123,785.130837,792.810143,936.288758,732.770092,798.359284,660.108038,685.893111,665.164526,634.39473,561.943512,705.727996,683.351537,685.193982,656.953194,597.453202,664.725346,679.213022,760.469231,734.975315,597.876091,838.25531,616.785935,694.975348
1707.958984,78.796249,-104.032623,24.649158,108.084824,-129.583908,43.878323,-37.281487,-100.78006,134.687866,103.236984,-103.679993,218.944077,74.707031,75.429497,50.472504,101.648453,40.069927,-62.136055,-106.222313,228.018158,-26.317337,-15.751741,-26.041903,15.282254,-91.684135,18.042683,-193.493088,176.370331,-159.204773,-99.340195,-143.727203,-245.661636,73.631714,108.230537,52.587921,57.638016,-123.819229,91.307442,-175.6194,-128.411331,11.466182,-63.696163,-159.651199,24.493441,-23.391665,4.912588,68.874306,0.435322,-6.129525,-99.337852,1.245242,55.243999,-23.575788,-96.791801,-134.8069,4.356428,63.53207,91.554214,-110.858597,89.850754,,769.469406,586.640534,715.322315,798.757981,561.089249,734.55148,653.39167,589.893097,825.361023,793.910141,586.993164,909.617234,765.380188,766.102654,741.145661,792.32161,730.743084,628.537102,584.450844,918.691315,664.35582,674.921416,664.631254,705.955411,598.989022,708.71584,497.180069,867.043488,531.468384,591.332962,546.945954,445.011521,764.304871,798.903694,743.261078,748.311173,566.853928,781.980599,515.053757,562.261826,702.139339,626.976994,531.021958,715.166598,667.281492,695.585745,759.547463,691.108479,684.543632,591.335305,691.918399,745.917156,667.097369,593.881356,555.866257,695.029585,754.205227,782.227371,579.81456,780.523911
1706.981445,-110.214638,-130.552139,24.402899,-199.457626,52.526192,144.624985,-220.833649,-75.360825,67.897003,-55.290165,22.251352,-130.589996,-8.468792,65.853767,111.524712,142.221588,89.095352,-145.961319,-216.825912,179.298737,-8.1021,110.33461,-88.462341,-115.973579,33.737732,-246.407059,22.908552,-38.364017,-108.546906,-7.974346,50.023968,94.526108,-65.910088,-37.111309,-0.594153,-11.360165,40.085266,-83.382179,-59.517162,-97.992783,152.418228,-146.761292,-2.25777,-7.791977,-10.573004,68.782104,81.867119,119.679214,-53.33128,219.458817,20.025734,2.794783,72.166534,109.726524,108.177269,79.655991,-99.061211,59.403278,-126.386917,94.900467,,580.458519,560.121018,715.076056,491.215531,743.199349,835.298142,469.839508,615.312332,758.57016,635.382992,712.924509,560.083161,682.204365,756.526924,802.197869,832.894745,779.768509,544.711838,473.847245,869.971894,682.571057,801.007767,602.210816,574.699578,724.410889,444.266098,713.581709,652.30914,582.126251,682.698811,740.697125,785.199265,624.763069,653.561848,690.079004,679.312992,730.758423,607.290978,631.155995,592.680374,843.091385,543.911865,688.415387,682.88118,680.100153,759.455261,772.540276,810.352371,637.341877,910.131974,710.698891,693.46794,762.839691,800.399681,798.850426,770.329148,591.611946,750.076435,564.28624,785.573624
