999.9989165,999.9990686,999.9991916,999.9988848,999.9989432,999.998762,999.9990763,999.9990288,999.9986687,999.9987747,999.9986423,999.9990367,999.998784,999.9992019,999.9989756,999.9987354,999.9987285,999.9987257,999.9987009,999.9989378,999.9986179,999.9986513,999.9987794,999.9991041,999.9990767,999.99879,999.9989508,999.9991441,999.9987071,999.9990585,999.998772,999.9988384,999.9988459,999.9991501,999.9986248,999.9990695,999.9987166,999.9991161,999.9986511,999.9987223,999.9986487,999.9991539,999.998753,999.9987431,999.9987208,999.9988055,999.9989993,999.9991139,999.9988892,999.9989971,999.9932447,999.9929365,999.9930643,999.9930009,999.9931739,999.9928958,999.9931442,999.9933191,999.9931978,999.992887,999.9931059,999.9932248,999.9928424,999.9929007,999.9934042,999.993226,999.9928741,999.9929138,999.9932439,999.9931467,999.9933382,999.9931683,999.9933231,999.9933239,999.9932999,999.9933338,999.9928598,999.992968,999.9933268,999.9932181,999.9933075,999.9932916,999.9931966,999.9930054,999.9932453,999.9929978,999.9932263,999.9928249,999.9929343,999.9931306,999.9932438,999.9931472,999.9931226,999.9933569,999.9932146,999.9931596,999.9930937,999.993354,999.9932712,999.993221
999.999331,999.9992628,999.9992365,999.9990713,999.9992752,999.9992367,999.9993328,999.9989527,999.9989719,999.999155,999.9991375,999.9989816,999.9987718,999.9993085,999.9990795,999.9990148,999.9988344,999.9987886,999.9993119,999.9989774,999.9990489,999.9993483,999.9992487,999.999278,999.999043,999.9989264,999.9993144,999.9990783,999.9990439,999.9991151,999.9991433,999.9993384,999.9992182,999.9989991,999.9988624,999.9987641,999.9993067,999.9990128,999.9991923,999.9987756,999.9991249,999.9988006,999.9988659,999.9989862,999.9989622,999.9988787,999.9991162,999.9991933,999.9992399,999.9991122,999.9907214,999.9905733,999.9906852,999.9905525,999.9905371,999.9908263,999.9910051,999.9908789,999.990676,999.9906663,999.9905718,999.9909513,999.9907386,999.9906737,999.9905649,999.9906991,999.9908504,999.990728,999.9910352,999.9910288,999.990621,999.9906678,999.9908349,999.9908933,999.9908602,999.9911073,999.9906537,999.9905818,999.9905414,999.9906364,999.9910039,999.9909998,999.9906548,999.990584,999.9906249,999.990628,999.9907938,999.9910068,999.9906192,999.9910841,999.9906203,999.9907907,999.9909982,999.990597,999.9910045,999.9905895,999.9910622,999.9906251,999.9909339,999.9906842
999.9992988,999.9989557,999.9994737,999.9993436,999.9991175,999.9992172,999.9989328,999.9990387,999.9991324,999.9992994,999.9989229,999.9994728,999.9994804,999.9991832,999.9993562,999.9989928,999.9994962,999.9989791,999.9994758,999.9992626,999.9989448,999.9993476,999.9993785,999.9993809,999.9989253,999.9991109,999.9992575,999.9992197,999.9990869,999.999477,999.9993387,999.99937,999.9991266,999.9990891,999.9990904,999.9990711,999.9989347,999.9992797,999.9992374,999.9992259,999.99923,999.9994813,999.999195,999.9990816,999.9994557,999.9992765,999.9992403,999.9989559,999.9992571,999.9990846,999.9883949,999.988424,999.9884049,999.9886953,999.9884674,999.9888354,999.9883345,999.9886133,999.9888669,999.9883758,999.9887929,999.9884131,999.9885161,999.9885292,999.9887142,999.9884938,999.9882966,999.9886597,999.9885606,999.9883914,999.9887392,999.9887604,999.9886817,999.988663,999.9884978,999.9886094,999.9883034,999.9884412,999.9884162,999.9888358,999.988748,999.9887397,999.9885701,999.9883949,999.9886938,999.9886105,999.9885864,999.9883526,999.9886281,999.9887663,999.988659,999.9885571,999.9885981,999.9883304,999.9886836,999.9885973,999.9887175,999.9887597,999.9883148,999.9885256
999.9994725,999.999238,999.9994491,999.9996382,999.9995404,999.9991703,999.9996121,999.999247,999.9996716,999.9993021,999.9993975,999.9990928,999.99936,999.9991537,999.9991951,999.9990994,999.9993634,999.999622,999.9993616,999.9991864,999.9996236,999.9996638,999.9993398,999.9993656,999.9991211,999.9992802,999.999526,999.9993889,999.999185,999.9995318,999.999279,999.9994255,999.9996064,999.9993708,999.999524,999.9992085,999.9996253,999.9992098,999.9993688,999.9993182,999.9995824,999.9994097,999.9992317,999.999648,999.9991865,999.9994247,999.9993903,999.9995948,999.9993344,999.999661,999.9867667,999.9868618,999.9869015,999.986607,999.9867753,999.9869627,999.9867825,999.9865301,999.9870184,999.9865044,999.9870431,999.9869472,999.9865194,999.9867117,999.9869632,999.9867201,999.9870333,999.9867663,999.9867042,999.9867128,999.9865834,999.986746,999.9867993,999.9868289,999.9868387,999.9868204,999.9867325,999.9867639,999.986516,999.9868683,999.9864619,999.9868402,999.9866323,999.9865278,999.9865484,999.9868526,999.9868633,999.9868254,999.9869123,999.9868868,999.9868142,999.9869101,999.986629,999.9870261,999.9866085,999.9864877,999.9868051,999.9865364,999.9869145,999.9865865
999.9993429,999.9994774,999.999718,999.9996265,999.9998108,999.9994869,999.9996436,999.9996289,999.9995383,999.9993092,999.9993532,999.9994107,999.9993322,999.9992294,999.9995715,999.999513,999.9995023,999.9993623,999.9995103,999.9992586,999.9993745,999.9995441,999.9992426,999.9995488,999.9995254,999.9997871,999.999442,999.9995436,999.9993314,999.9992762,999.9993127,999.9995618,999.9995854,999.9997224,999.9996137,999.9993836,999.9996882,999.9993515,999.9993921,999.9996755,999.9995669,999.9996212,999.9992422,999.9993432,999.9993153,999.9996418,999.9996921,999.9996099,999.9994513,999.9994816,999.9856614,999.9857147,999.9854782,999.9854006,999.9856992,999.9855564,999.9853222,999.985444,999.9857924,999.9853597,999.9856007,999.9857334,999.9855186,999.9855558,999.9855703,999.9857387,999.9855465,999.9855744,999.9857972,999.985444,999.9857179,999.9855554,999.985881,999.9858387,999.9854967,999.9856734,999.9854838,999.985365,999.9855872,999.9855074,999.9858884,999.9858803,999.9858928,999.985673,999.9853853,999.98544,999.9858273,999.9855242,999.9854046,999.9855825,999.9857514,999.9859074,999.9858504,999.9857172,999.9856359,999.9855077,999.9856696,999.9853992,999.9857399,999.9855072
999.9996806,999.9993935,999.9996146,999.9997274,999.9993038,999.9996717,999.9997626,999.9994573,999.9994252,999.9998374,999.9996153,999.999293,999.9994712,999.9994751,999.9998561,999.9994291,999.9996673,999.9998664,999.9997517,999.9995155,999.9998343,999.999741,999.9993133,999.9998662,999.9995715,999.9997873,999.9998718,999.9996923,999.9998506,999.9993863,999.9997126,999.9992858,999.9995341,999.9993625,999.9995053,999.9995569,999.9997191,999.9997108,999.9998046,999.9995525,999.9992811,999.9992821,999.9994959,999.9993716,999.9995592,999.9998305,999.9995142,999.9996303,999.9996949,999.9994156,999.9853013,999.9854495,999.9851391,999.985103,999.9855741,999.9855319,999.985509,999.9856452,999.9851955,999.9853055,999.985093,999.9852096,999.9854555,999.9856418,999.9852194,999.985326,999.9855138,999.9855412,999.9852973,999.9852912,999.9855321,999.9851787,999.9853304,999.9851758,999.9853584,999.9853442,999.9853132,999.9852372,999.9855527,999.985656,999.985296,999.985689,999.98568,999.9852161,999.9854558,999.9853883,999.9853514,999.9856362,999.9855643,999.9853671,999.9856303,999.9850969,999.9856454,999.9855252,999.9852579,999.9856907,999.9854966,999.9852676,999.9852867,999.9853213
999.9992533,999.9997681,999.9996437,999.9992494,999.9996801,999.9994256,999.999504,999.9998298,999.9993038,999.9994046,999.9996173,999.9992694,999.9993914,999.9993567,999.9998322,999.9992764,999.9995624,999.9998121,999.9996677,999.9994296,999.9998119,999.9997082,999.9992624,999.9994847,999.9996694,999.9993487,999.9994076,999.9992673,999.9994,999.9996113,999.9996131,999.9997162,999.9993933,999.9996772,999.9992942,999.9996051,999.9994256,999.9997749,999.9994834,999.9994435,999.9998196,999.9997464,999.9997904,999.9992563,999.9996428,999.999297,999.999743,999.9993591,999.9995112,999.9993988,999.9862929,999.986181,999.9858411,999.9860126,999.9862179,999.9859635,999.9862856,999.9860937,999.9861407,999.9860313,999.9859888,999.9860554,999.986339,999.986398,999.9859463,999.9863534,999.9864249,999.9860619,999.9859927,999.9862918,999.9864216,999.9862311,999.9861917,999.9863011,999.9858744,999.9860246,999.9860892,999.9860738,999.9859406,999.9858916,999.9860332,999.9862262,999.9860877,999.9861384,999.9861668,999.9860385,999.9858447,999.9863127,999.9860769,999.9860155,999.9863732,999.9859711,999.9862822,999.9860528,999.9861973,999.9863822,999.9859528,999.9859665,999.9859997,999.9859822
999.9992308,999.9993842,999.99967,999.9993385,999.9992916,999.9990947,999.999407,999.9992456,999.9991596,999.9991216,999.999547,999.9991731,999.9993738,999.9992939,999.999383,999.9995419,999.9994594,999.9993578,999.9996494,999.999331,999.9992989,999.9996283,999.9993693,999.9994265,999.9991397,999.999681,999.9995825,999.9992101,999.9995981,999.9991183,999.99947,999.9993745,999.9992354,999.9991653,999.9991742,999.9993469,999.9993036,999.9991087,999.9994045,999.9995378,999.9993835,999.9992153,999.9992409,999.9992944,999.9995462,999.9993214,999.9995453,999.9993792,999.9991176,999.9993491,999.9878785,999.9873844,999.9878756,999.9877254,999.987716,999.9878545,999.9873835,999.9874373,999.9876249,999.9876269,999.9879245,999.9876687,999.987514,999.98785,999.9876044,999.9877401,999.9877738,999.9877819,999.9874196,999.9878089,999.9875324,999.9874817,999.9875245,999.9875058,999.9874673,999.9878565,999.9874935,999.9873766,999.9878437,999.9875231,999.9875153,999.9876576,999.9878021,999.9878902,999.987891,999.9874093,999.9878061,999.9873819,999.9879335,999.9879066,999.9874693,999.9874524,999.9874392,999.9877733,999.9879498,999.9877061,999.987831,999.9874328,999.987381,999.9878794
999.9989239,999.9991498,999.9988407,999.9990442,999.9992797,999.9992868,999.9992638,999.9988847,999.9989047,999.9988369,999.9990511,999.9990411,999.9991736,999.9988433,999.9989654,999.9988307,999.9992027,999.9989686,999.9989707,999.9989955,999.9988528,999.9990823,999.9992754,999.9988324,999.9992102,999.9993094,999.9991632,999.9992796,999.998808,999.999315,999.9991959,999.999307,999.9990033,999.99899,999.9990121,999.9992763,999.9992343,999.9993739,999.9990895,999.9990622,999.998921,999.9992608,999.9991914,999.9990553,999.9987987,999.9991535,999.9988231,999.9990803,999.9988929,999.9992835,999.989626,999.9894025,999.9895504,999.9897353,999.9893519,999.9893892,999.9897391,999.9897183,999.9898412,999.9894434,999.9893784,999.989719,999.9893874,999.9895877,999.9893491,999.9899426,999.9896902,999.989503,999.9893595,999.9897622,999.9895336,999.9896817,999.9894913,999.9895856,999.9893877,999.9895737,999.9898593,999.9899217,999.9897028,999.9898554,999.9893559,999.9896574,999.9896907,999.9898143,999.9895136,999.9899318,999.9895301,999.9897356,999.9894582,999.9897523,999.9896689,999.989382,999.9898493,999.9895358,999.9899176,999.9897726,999.9896873,999.9896828,999.9895487,999.9894066
999.9988375,999.9984196,999.9986196,999.9986135,999.9983857,999.9986368,999.998658,999.9984449,999.9983469,999.9985068,999.9988137,999.9988833,999.9987189,999.9984864,999.9983607,999.9988393,999.9988513,999.998894,999.9988268,999.9986426,999.9984212,999.9984322,999.9984239,999.9984656,999.9985867,999.9984489,999.998793,999.9985792,999.9985133,999.9988755,999.9984578,999.9986067,999.9987132,999.9987839,999.9989184,999.9989183,999.9989226,999.9985636,999.9988006,999.9987783,999.9987897,999.9985886,999.9988809,999.998824,999.9985496,999.9987852,999.9986048,999.9985803,999.9983741,999.9987628,999.9915181,999.9918558,999.9918809,999.9915771,999.9917165,999.9915017,999.991982,999.9918411,999.9918496,999.9918731,999.9915181,999.9920128,999.991969,999.9916458,999.9916307,999.9915838,999.9919411,999.9914728,999.9914685,999.9919171,999.9919644,999.991654,999.9916267,999.9916662,999.9917671,999.9915875,999.9914712,999.9915278,999.9919021,999.9917106,999.9918803,999.9914826,999.9917716,999.9919724,999.9919883,999.9918213,999.9917345,999.9916094,999.9918755,999.9917459,999.9918596,999.9919918,999.9918187,999.9916595,999.9917572,999.9918823,999.991841,999.9916444,999.9917433,999.9918007
999.9982456,999.9980373,999.9982501,999.9979852,999.9978691,999.9983339,999.9982918,999.9978193,999.997745,999.9979127,999.9979918,999.9980061,999.9978889,999.998032,999.9981302,999.9982411,999.99825,999.9980641,999.9980589,999.9983314,999.99781,999.9981447,999.9981019,999.9980746,999.998171,999.9979388,999.9981257,999.9977918,999.997823,999.9983321,999.9979176,999.9978344,999.9982416,999.9978526,999.9979013,999.9981587,999.9977736,999.9977532,999.9980883,999.9983415,999.9982464,999.9979012,999.9978733,999.9981283,999.9979876,999.9979335,999.9979098,999.9979067,999.9982682,999.9981051,999.9938106,999.993563,999.9933825,999.9937798,999.9934658,999.9937192,999.9932461,999.9937309,999.9936128,999.9935715,999.9933191,999.9937429,999.9936169,999.9934645,999.9935706,999.993235,999.9933295,999.9935116,999.9938022,999.993579,999.9934521,999.9935928,999.9933837,999.9933473,999.9934391,999.9936693,999.9935261,999.9936387,999.9937499,999.993521,999.9933855,999.9934915,999.9937196,999.9937292,999.9938203,999.9933974,999.9937258,999.9937734,999.9932693,999.9934399,999.9938283,999.993263,999.9937188,999.9935764,999.9934288,999.9937119,999.9937893,999.9934118,999.9938175,999.9935907
999.9975747,999.997288,999.9973173,999.997374,999.9972135,999.9972501,999.9971808,999.9970471,999.9973821,999.9973645,999.9974276,999.9975107,999.9974498,999.9974433,999.9972985,999.9973581,999.9971404,999.9970723,999.9971575,999.9973183,999.9975899,999.9971361,999.9973783,999.9974258,999.9972935,999.9975797,999.9970989,999.9975479,999.9974622,999.9974546,999.9971552,999.997346,999.9970631,999.9972089,999.997559,999.997471,999.9973793,999.9974131,999.9970377,999.9975616,999.9974345,999.9972555,999.9971222,999.9975732,999.9973945,999.9974497,999.9974439,999.9972585,999.9976064,999.9975898,999.9946388,999.9946149,999.9949535,999.9946065,999.9948739,999.9948129,999.9948953,999.9948777,999.9950771,999.9950095,999.9947058,999.9947051,999.9946124,999.9945699,999.9946732,999.9949136,999.9945746,999.9947301,999.9947106,999.9950303,999.9950283,999.9947475,999.9949336,999.9947637,999.9948942,999.9945954,999.9950575,999.9946871,999.9950396,999.9948093,999.9945335,999.9946031,999.9947407,999.9950365,999.9950938,999.9946495,999.9946183,999.9949935,999.995008,999.9949032,999.9946472,999.9946288,999.9945483,999.9949575,999.9946065,999.9946073,999.9946921,999.9948319,999.9950766,999.9948741
